2026-04-14 19:18:23,366 | INFO     | mcp_app.router | router.py:48 | Router initialized: qwen2.5:3b @ http://host.docker.internal:11434
2026-04-14 21:54:10,030 | INFO     | mcp_app.mcp_client | client.py:141 |   • clear_cache: ...
2026-04-14 21:54:10,031 | INFO     | mcp_app.llm | llm.py:220 | Sending request to kimi_code (history: 2 messages)
2026-04-14 21:54:17,147 | INFO     | mcp_app.llm | llm.py:379 | AI requests to call 2 tools
2026-04-14 21:54:17,147 | INFO     | mcp_app.llm | llm.py:398 | [Parallel] Calling tool: query_by_location
2026-04-14 21:54:17,148 | INFO     | mcp_app.llm | llm.py:398 | [Parallel] Calling tool: query_by_location
2026-04-14 21:54:22,074 | INFO     | mcp_app.llm | llm.py:408 | [Parallel] Tool query_by_location returned (4.93s): | SQLDATE | Actor1Name | Actor2Name | EventCode | GoldsteinScale | AvgTone | Num...
2026-04-14 21:54:26,966 | INFO     | mcp_app.llm | llm.py:408 | [Parallel] Tool query_by_location returned (9.82s): | SQLDATE | Actor1Name | Actor2Name | EventCode | GoldsteinScale | AvgTone | Num...
2026-04-14 21:54:26,967 | INFO     | mcp_app.llm | llm.py:220 | Sending request to kimi_code (history: 5 messages)
2026-04-14 21:54:41,430 | INFO     | mcp_app.llm | llm.py:379 | AI requests to call 2 tools
2026-04-14 21:54:41,430 | INFO     | mcp_app.llm | llm.py:398 | [Parallel] Calling tool: execute_sql
2026-04-14 21:54:41,431 | INFO     | mcp_app.llm | llm.py:398 | [Parallel] Calling tool: execute_sql
2026-04-14 21:54:42,136 | INFO     | mcp_app.llm | llm.py:408 | [Parallel] Tool execute_sql returned (0.71s): | SQLDATE | Actor1Name | Actor2Name | EventCode | GoldsteinScale | AvgTone | Num...
2026-04-14 21:54:42,606 | INFO     | mcp_app.llm | llm.py:408 | [Parallel] Tool execute_sql returned (1.18s): | SQLDATE | Actor1Name | Actor2Name | EventCode | GoldsteinScale | AvgTone | Num...
2026-04-14 21:54:42,607 | INFO     | mcp_app.llm | llm.py:220 | Sending request to kimi_code (history: 8 messages)
2026-04-14 21:55:15,846 | INFO     | mcp_app.llm | llm.py:379 | AI requests to call 2 tools
2026-04-14 21:55:15,847 | INFO     | mcp_app.llm | llm.py:398 | [Parallel] Calling tool: execute_sql
2026-04-14 21:55:15,847 | INFO     | mcp_app.llm | llm.py:398 | [Parallel] Calling tool: execute_sql
2026-04-14 21:55:16,507 | INFO     | mcp_app.llm | llm.py:408 | [Parallel] Tool execute_sql returned (0.66s): | SQLDATE | Actor1Name | Actor2Name | EventCode | GoldsteinScale | AvgTone | Num...
2026-04-14 21:55:16,880 | INFO     | mcp_app.llm | llm.py:408 | [Parallel] Tool execute_sql returned (1.03s): | SQLDATE | Actor1Name | Actor2Name | EventCode | GoldsteinScale | AvgTone | Num...
2026-04-14 21:55:16,882 | INFO     | mcp_app.llm | llm.py:220 | Sending request to kimi_code (history: 11 messages)
2026-04-14 21:55:39,595 | INFO     | mcp_app.llm | llm.py:299 | Received reply: Here is a summary of the most significant events in **Washington, DC** and **New York** during 2024,...
2026-04-14 21:55:39,596 | INFO     | mcp_app.mcp_client | client.py:211 | 🔌 MCP Server connection closed
2026-04-14 21:55:39,598 | INFO     | mcp_app.web | server.py:588 | 127.0.0.1 - "POST /api/chat HTTP/1.1" 200 -
2026-04-14 21:57:27,257 | INFO     | mcp_app.web | server.py:588 | 127.0.0.1 - "GET /chat HTTP/1.1" 200 -
2026-04-14 21:57:27,300 | INFO     | mcp_app.web | server.py:588 | 127.0.0.1 - "GET /static/styles.css?v=3 HTTP/1.1" 200 -
2026-04-14 21:57:27,301 | INFO     | mcp_app.web | server.py:588 | 127.0.0.1 - "GET /static/mapIntegration.js?v=1 HTTP/1.1" 200 -
2026-04-14 21:57:27,302 | INFO     | mcp_app.web | server.py:588 | 127.0.0.1 - "GET /static/app.js?v=3 HTTP/1.1" 200 -
2026-04-14 21:57:27,338 | INFO     | mcp_app.web | server.py:588 | 127.0.0.1 - "GET /api/health HTTP/1.1" 200 -
2026-04-14 21:57:35,121 | INFO     | mcp_app.mcp_client | client.py:47 | Connecting to MCP Server (sse mode)...
2026-04-14 21:57:35,894 | INFO     | mcp_app.mcp_client | client.py:60 | ✅ MCP Server connected
2026-04-14 21:57:35,894 | INFO     | mcp_app.mcp_client | client.py:102 | Discovering tools...
2026-04-14 21:57:35,900 | INFO     | mcp_app.mcp_client | client.py:137 | Discovered 11 tools:
2026-04-14 21:57:35,900 | INFO     | mcp_app.mcp_client | client.py:141 |   • get_schema: ...
2026-04-14 21:57:35,900 | INFO     | mcp_app.mcp_client | client.py:141 |   • get_schema_guide: ...
2026-04-14 21:57:35,900 | INFO     | mcp_app.mcp_client | client.py:141 |   • execute_sql: ...
2026-04-14 21:57:35,900 | INFO     | mcp_app.mcp_client | client.py:141 |   • query_by_time_range: ...
2026-04-14 21:57:35,900 | INFO     | mcp_app.mcp_client | client.py:141 |   • query_by_actor: ...
2026-04-14 21:57:35,900 | INFO     | mcp_app.mcp_client | client.py:141 |   • query_by_location: ...
2026-04-14 21:57:35,900 | INFO     | mcp_app.mcp_client | client.py:141 |   • analyze_daily_events: ...
2026-04-14 21:57:35,900 | INFO     | mcp_app.mcp_client | client.py:141 |   • analyze_top_actors: ...
2026-04-14 21:57:35,900 | INFO     | mcp_app.mcp_client | client.py:141 |   • analyze_conflict_cooperation: ...
2026-04-14 21:57:35,900 | INFO     | mcp_app.mcp_client | client.py:141 |   • get_cache_stats: ...
2026-04-14 21:57:35,900 | INFO     | mcp_app.mcp_client | client.py:141 |   • clear_cache: ...
2026-04-14 21:57:35,901 | INFO     | mcp_app.llm | llm.py:220 | Sending request to kimi_code (history: 2 messages)
2026-04-14 21:57:45,344 | INFO     | mcp_app.llm | llm.py:379 | AI requests to call 2 tools
2026-04-14 21:57:45,345 | INFO     | mcp_app.llm | llm.py:398 | [Parallel] Calling tool: query_by_location
2026-04-14 21:57:45,345 | INFO     | mcp_app.llm | llm.py:398 | [Parallel] Calling tool: query_by_location
2026-04-14 21:57:50,740 | INFO     | mcp_app.llm | llm.py:408 | [Parallel] Tool query_by_location returned (5.40s): | SQLDATE | Actor1Name | Actor2Name | EventCode | GoldsteinScale | AvgTone | Num...
2026-04-14 21:57:55,965 | INFO     | mcp_app.llm | llm.py:408 | [Parallel] Tool query_by_location returned (10.62s): | SQLDATE | Actor1Name | Actor2Name | EventCode | GoldsteinScale | AvgTone | Num...
2026-04-14 21:57:55,966 | INFO     | mcp_app.llm | llm.py:220 | Sending request to kimi_code (history: 5 messages)
2026-04-14 21:58:08,907 | INFO     | mcp_app.llm | llm.py:379 | AI requests to call 2 tools
2026-04-14 21:58:08,907 | INFO     | mcp_app.llm | llm.py:398 | [Parallel] Calling tool: execute_sql
2026-04-14 21:58:08,907 | INFO     | mcp_app.llm | llm.py:398 | [Parallel] Calling tool: execute_sql
2026-04-14 21:58:09,627 | INFO     | mcp_app.llm | llm.py:408 | [Parallel] Tool execute_sql returned (0.72s): | SQLDATE | Actor1Name | Actor2Name | EventCode | GoldsteinScale | AvgTone | Num...
2026-04-14 21:58:10,058 | INFO     | mcp_app.llm | llm.py:408 | [Parallel] Tool execute_sql returned (1.15s): | SQLDATE | Actor1Name | Actor2Name | EventCode | GoldsteinScale | AvgTone | Num...
2026-04-14 21:58:10,059 | INFO     | mcp_app.llm | llm.py:220 | Sending request to kimi_code (history: 8 messages)
2026-04-14 21:58:45,303 | INFO     | mcp_app.llm | llm.py:379 | AI requests to call 2 tools
2026-04-14 21:58:45,303 | INFO     | mcp_app.llm | llm.py:398 | [Parallel] Calling tool: execute_sql
2026-04-14 21:58:45,303 | INFO     | mcp_app.llm | llm.py:398 | [Parallel] Calling tool: execute_sql
2026-04-14 21:58:45,721 | INFO     | mcp_app.llm | llm.py:408 | [Parallel] Tool execute_sql returned (0.42s): Error calling tool 'execute_sql': DuckDB fetchall failed: Catalog Error: Scalar ...
2026-04-14 21:58:45,875 | INFO     | mcp_app.llm | llm.py:408 | [Parallel] Tool execute_sql returned (0.57s): Error calling tool 'execute_sql': DuckDB fetchall failed: Catalog Error: Scalar ...
2026-04-14 21:58:45,875 | INFO     | mcp_app.llm | llm.py:220 | Sending request to kimi_code (history: 11 messages)
2026-04-14 21:58:53,881 | INFO     | mcp_app.llm | llm.py:379 | AI requests to call 2 tools
2026-04-14 21:58:53,881 | INFO     | mcp_app.llm | llm.py:398 | [Parallel] Calling tool: execute_sql
2026-04-14 21:58:53,881 | INFO     | mcp_app.llm | llm.py:398 | [Parallel] Calling tool: execute_sql
2026-04-14 21:58:54,659 | INFO     | mcp_app.llm | llm.py:408 | [Parallel] Tool execute_sql returned (0.78s): | Month | EventCount | AvgConflict | AvgTone |
| --- | --- | --- | --- |
| 2024-...
2026-04-14 21:58:55,128 | INFO     | mcp_app.llm | llm.py:408 | [Parallel] Tool execute_sql returned (1.25s): | Month | EventCount | AvgConflict | AvgTone |
| --- | --- | --- | --- |
| 2024-...
2026-04-14 21:58:55,128 | INFO     | mcp_app.llm | llm.py:220 | Sending request to kimi_code (history: 14 messages)
2026-04-14 21:59:28,425 | INFO     | mcp_app.llm | llm.py:299 | Received reply: Based on 2024 GDELT data for Washington (primarily D.C.) and New York, here are the most significant...
2026-04-14 21:59:28,426 | INFO     | mcp_app.mcp_client | client.py:211 | 🔌 MCP Server connection closed
2026-04-14 21:59:28,428 | INFO     | mcp_app.web | server.py:588 | 127.0.0.1 - "POST /api/chat HTTP/1.1" 200 -
